competencia,cod_municipio,CNES,TP_GESTAO,CO_TIPO_UNIDADE,DS_TIPO_UNIDADE,NATUREZA_JURIDICA,DESC_NATUREZA_JURIDICA,leitos,leitos_sus,leitos_uti,leitos_uti_sus,UTI_ADULTO_EXIST,UTI_ADULTO_SUS,UTI_PEDIATRICO_EXIST,UTI_PEDIATRICO_SUS,UTI_NEONATAL_EXIST,UTI_NEONATAL_SUS,UTI_QUEIMADO_EXIST,UTI_QUEIMADO_SUS,UTI_CORONARIANA_EXIST,UTI_CORONARIANA_SUS,flag_inconsistencia
202501,310620,0027049,M,05,HOSPITAL GERAL,2011,HOSPITAL_PRIVADO,465,465,79,79,41,41,11,11,17,17,0,0,10,10,0
202501,310620,0027685,M,07,HOSPITAL ESPECIALIZADO,2143,HOSPITAL_PRIVADO,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,310620,0027693,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,310620,0027715,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,310620,0027774,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,310620,0027782,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,310620,0027812,M,07,HOSPITAL ESPECIALIZADO,3999,HOSPITAL_FILANTRÓPICO,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,310620,0027820,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,49,23,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,310620,0027847,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,156,0,44,0,44,0,0,0,0,0,0,0,0,0,0
202501,310620,0027863,M,05,HOSPITAL GERAL,3069,HOSPITAL_FILANTRÓPICO,461,451,45,39,35,35,0,0,10,4,0,0,0,0,0
202501,310620,0027871,M,07,HOSPITAL ESPECIALIZADO,2054,HOSPITAL_PRIVADO,50,0,16,0,0,0,0,0,16,0,0,0,0,0,0
202501,310620,0027901,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,310620,0027928,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,310620,0027944,M,07,HOSPITAL ESPECIALIZADO,2054,HOSPITAL_PRIVADO,65,0,10,0,0,0,0,0,10,0,0,0,0,0,0
202501,310620,0027952,M,07,HOSPITAL ESPECIALIZADO,2054,HOSPITAL_PRIVADO,30,0,30,0,0,0,0,0,30,0,0,0,0,0,0
202501,310620,0027979,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,185,0,40,0,20,0,10,0,10,0,0,0,0,0,0
202501,310620,0027987,M,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,109,0,10,0,10,0,0,0,0,0,0,0,0,0,0
202501,310620,0027995,M,05,HOSPITAL GERAL,2046,HOSPITAL_PRIVADO,268,0,60,0,40,0,0,0,20,0,0,0,0,0,0
202501,330455,0032247,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,411520,0035149,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,350850,0042021,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,530010,0049867,E,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,270,13,86,0,69,0,17,0,0,0,0,0,0,0,0
202501,330045,0052825,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,330330,0055859,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,60,0,24,0,0,0,4,0,20,0,0,0,0,0,0
202501,330455,0063908,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,14,0,6,0,6,0,0,0,0,0,0,0,0,0,0
202501,312770,0069167,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,510600,0071773,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,150010,0073482,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,97,97,10,10,10,10,0,0,0,0,0,0,0,0,0
202501,250260,0078050,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,354340,0080470,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,350750,0081825,M,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,80,0,10,0,10,0,0,0,0,0,0,0,0,0,0
202501,250750,0083615,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,230440,0086673,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,235,205,59,29,59,29,0,0,0,0,0,0,0,0,0
202501,330390,0088935,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,110,0,34,0,34,0,0,0,0,0,0,0,0,0,0
202501,330455,0089338,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,86,0,10,0,10,0,0,0,0,0,0,0,0,0,0
202501,150140,0090301,M,05,HOSPITAL GERAL,1031,HOSPITAL_PÚBLICO,63,61,8,6,8,6,0,0,0,0,0,0,0,0,0
202501,351050,0092894,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,201,201,40,40,30,30,10,10,0,0,0,0,0,0,0
202501,315700,0101435,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,355030,0102075,M,05,HOSPITAL GERAL,1031,HOSPITAL_PÚBLICO,113,93,20,0,20,0,0,0,0,0,0,0,0,0,0
202501,355030,0102105,M,05,HOSPITAL GERAL,1031,HOSPITAL_PÚBLICO,323,283,70,30,60,20,10,10,0,0,0,0,0,0,0
202501,330250,0103616,M,20,PRONTO SOCORRO GERAL,1244,HOSPITAL_PÚBLICO,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,330330,0105317,M,05,HOSPITAL GERAL,1155,HOSPITAL_PÚBLICO,60,60,10,10,10,10,0,0,0,0,0,0,0,0,0
202501,230100,0106518,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,292740,0106526,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,259,169,90,0,60,0,30,0,0,0,0,0,0,0,0
202501,291840,0106860,M,07,HOSPITAL ESPECIALIZADO,1244,HOSPITAL_PÚBLICO,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,240030,0107816,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,292740,0108375,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,91,81,10,0,10,0,0,0,0,0,0,0,0,0,0
202501,410170,0109258,E,05,HOSPITAL GERAL,1279,HOSPITAL_PÚBLICO,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,330490,0113115,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,86,59,27,0,27,0,0,0,0,0,0,0,0,0,0
202501,431940,0113352,M,15,UNIDADE MISTA,2062,HOSPITAL_PRIVADO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,330490,0113891,M,07,HOSPITAL ESPECIALIZADO,1244,HOSPITAL_PÚBLICO,47,47,10,10,10,10,0,0,0,0,0,0,0,0,0
202501,261160,0113956,M,05,HOSPITAL GERAL,1015,HOSPITAL_PÚBLICO,81,0,6,0,6,0,0,0,0,0,0,0,0,0,0
202501,261160,0113964,M,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,106,0,8,0,8,0,0,0,0,0,0,0,0,0,0
202501,352850,0115509,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,260345,0118540,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,261050,0119377,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,350570,0127604,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,260190,0130575,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,330190,0131237,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,230730,0133094,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,34,0,6,0,6,0,0,0,0,0,0,0,0,0,0
202501,261160,0134252,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,290,190,100,0,100,0,0,0,0,0,0,0,0,0,0
202501,353800,0136328,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,270430,0136581,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,199,199,30,30,30,30,0,0,0,0,0,0,0,0,0
202501,420540,0136751,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,240020,0145130,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,110002,0145378,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,12,0,12,0,12,0,0,0,0,0,0,0,0,0,0
202501,210480,0145602,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,70,70,10,10,10,10,0,0,0,0,0,0,0,0,0
202501,261160,0147028,D,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,68,68,40,40,40,40,0,0,0,0,0,0,0,0,0
202501,250750,0147907,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,110020,0152439,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,290320,0152870,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,30,10,20,0,20,0,0,0,0,0,0,0,0,0,0
202501,230640,0153087,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,30,20,10,0,10,0,0,0,0,0,0,0,0,0,0
202501,330170,0155055,M,07,HOSPITAL ESPECIALIZADO,1244,HOSPITAL_PÚBLICO,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,355030,0161438,M,05,HOSPITAL GERAL,1031,HOSPITAL_PÚBLICO,216,186,30,0,30,0,0,0,0,0,0,0,0,0,0
202501,261090,0163260,M,20,PRONTO SOCORRO GERAL,1244,HOSPITAL_PÚBLICO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,411150,0163864,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,70,60,10,0,10,0,0,0,0,0,0,0,0,0,0
202501,261180,0164542,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,231090,0178918,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,150360,0179817,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,153,138,40,30,20,20,10,10,10,0,0,0,0,0,0
202501,211130,0180637,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,350290,0181145,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,430930,0181927,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,75,75,10,10,10,10,0,0,0,0,0,0,0,0,0
202501,330414,0182974,M,07,HOSPITAL ESPECIALIZADO,1244,HOSPITAL_PÚBLICO,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,530010,0185256,E,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,210570,0188425,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,64,64,10,10,10,10,0,0,0,0,0,0,0,0,0
202501,291080,0188581,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,10,0,5,0,5,0,0,0,0,0,0,0,0,0,0
202501,210820,0196231,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,60,59,10,9,10,9,0,0,0,0,0,0,0,0,0
202501,430460,0211419,M,05,HOSPITAL GERAL,1015,HOSPITAL_PÚBLICO,27,0,6,0,6,0,0,0,0,0,0,0,0,0,0
202501,410940,0213845,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,147,137,10,0,10,0,0,0,0,0,0,0,0,0,0
202501,510790,0218669,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,330360,0219436,M,07,HOSPITAL ESPECIALIZADO,1244,HOSPITAL_PÚBLICO,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,260515,0219622,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,150240,0220027,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,165,165,40,40,40,40,0,0,0,0,0,0,0,0,0
202501,250400,0220337,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,118,108,10,0,10,0,0,0,0,0,0,0,0,0,0
202501,330020,0221015,M,05,HOSPITAL GERAL,1031,HOSPITAL_PÚBLICO,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,150550,0221759,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,530010,0223441,E,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,172,0,44,0,44,0,0,0,0,0,0,0,0,0,0
202501,261390,0226491,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,128,108,50,30,30,30,20,0,0,0,0,0,0,0,0
202501,320500,0228494,E,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,29,28,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,354870,0235385,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,261110,0245364,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,316960,0246417,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,54,50,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,310350,0249483,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,230440,0250155,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,150060,0254460,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,355030,0255661,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,199,0,50,0,50,0,0,0,0,0,0,0,0,0,0
202501,312510,0256439,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,500270,0257540,M,20,PRONTO SOCORRO GERAL,1015,HOSPITAL_PÚBLICO,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,292740,0262080,M,05,HOSPITAL GERAL,1015,HOSPITAL_PÚBLICO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,355030,0263192,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,171,0,37,0,37,0,0,0,0,0,0,0,0,0,0
202501,120040,0264032,D,05,HOSPITAL GERAL,3301,HOSPITAL_FILANTRÓPICO,50,35,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,355070,0265187,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,261160,0265500,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,70,70,10,10,10,10,0,0,0,0,0,0,0,0,0
202501,317020,0270865,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,320530,0271748,E,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,105,0,29,0,29,0,0,0,0,0,0,0,0,0,0
202501,293330,0280836,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,240810,0282715,M,05,HOSPITAL GERAL,1031,HOSPITAL_PÚBLICO,42,39,3,0,3,0,0,0,0,0,0,0,0,0,0
202501,420460,0284556,M,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,62,0,8,0,8,0,0,0,0,0,0,0,0,0,0
202501,350410,0285641,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,350210,0297607,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,260345,0298794,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,320500,0303550,E,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,290500,0311553,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,240810,0358304,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,420460,0366323,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,310620,0379808,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,244,0,60,0,60,0,0,0,0,0,0,0,0,0,0
202501,354990,0381454,M,21,PRONTO SOCORRO ESPECIALIZADO,2062,HOSPITAL_PRIVADO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,260345,0393037,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,355030,0393290,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,150420,0404810,M,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,29,0,5,0,5,0,0,0,0,0,0,0,0,0,0
202501,510790,0405159,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,240810,0407720,M,07,HOSPITAL ESPECIALIZADO,1031,HOSPITAL_PÚBLICO,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,355030,0414808,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,350600,0419214,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,260600,0422207,E,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,351170,0424870,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,291080,0445916,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,20,0,10,0,5,0,5,0,0,0,0,0,0,0,0
202501,522170,0451436,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,231260,0454788,M,20,PRONTO SOCORRO GERAL,1244,HOSPITAL_PÚBLICO,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,130260,0459631,E,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,121,0,30,0,20,0,0,0,10,0,0,0,0,0,0
202501,293340,0462098,D,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,412570,0462799,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,313,168,48,0,19,0,0,0,10,0,0,0,19,0,0
202501,317020,0473502,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,355250,0473561,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,111,0,31,0,20,0,5,0,0,0,2,0,4,0,0
202501,355030,0478474,M,20,PRONTO SOCORRO GERAL,2062,HOSPITAL_PRIVADO,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,312870,0490814,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,310010,0491632,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,320530,0494658,E,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,42,41,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,291930,0503894,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,220220,0504157,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,261160,0504424,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,431490,0507237,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,68,0,14,0,14,0,0,0,0,0,0,0,0,0,0
202501,355030,0507733,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,14,0,2,0,2,0,0,0,0,0,0,0,0,0,0
202501,431340,0533696,M,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,125,0,20,0,20,0,0,0,0,0,0,0,0,0,0
202501,250420,0534242,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,522160,0547484,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,283,261,50,40,30,20,10,10,10,10,0,0,0,0,0
202501,320530,0548650,E,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,38,30,8,0,8,0,0,0,0,0,0,0,0,0,0
202501,530010,0552216,E,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,351130,0561096,M,15,UNIDADE MISTA,2062,HOSPITAL_PRIVADO,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,355220,0605484,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,130,33,20,0,20,0,0,0,0,0,0,0,0,0,0
202501,291920,0607126,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,243,235,63,63,63,63,0,0,0,0,0,0,0,0,0
202501,520055,0609773,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,291080,0613835,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,520110,0616036,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,50,50,10,10,10,10,0,0,0,0,0,0,0,0,0
202501,431440,0630284,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,44,0,6,0,6,0,0,0,0,0,0,0,0,0,0
202501,230580,0631361,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,310620,0644870,M,20,PRONTO SOCORRO GERAL,2054,HOSPITAL_PRIVADO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,354580,0652601,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,32,0,5,0,1,0,0,0,4,0,0,0,0,0,0
202501,352940,0653101,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,110,0,18,0,18,0,0,0,0,0,0,0,0,0,0
202501,355030,0663913,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,210120,0664219,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,320320,0678627,E,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,167,87,25,15,15,15,5,0,5,0,0,0,0,0,0
202501,330350,0679550,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,300,160,140,0,100,0,40,0,0,0,0,0,0,0,0
202501,411350,0684570,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,354850,0684910,M,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,150130,0692697,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,330455,0697524,M,05,HOSPITAL GERAL,1015,HOSPITAL_PÚBLICO,81,0,7,0,7,0,0,0,0,0,0,0,0,0,0
202501,520870,0697699,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,107,0,36,0,36,0,0,0,0,0,0,0,0,0,0
202501,355030,0701394,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,61,0,10,0,10,0,0,0,0,0,0,0,0,0,0
202501,330510,0726095,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
